customer_id,first_name,last_name,email,active,address,district,postal_code,city,country,total_rentals,total_payments,first_rental,last_rental,avg_rental_duration
436,troy,quigley,troy.quigley@sakilacustomer.org,1,"983 santa fé way","british colombia",47472,vancouver,canada,30,144.70,"2005-05-25 05:59:39","2005-08-23 13:10:16",6.2333
437,randall,neumann,randall.neumann@sakilacustomer.org,1,"1245 ibirité way","la romana",40926,"la romana","dominican republic",23,99.77,"2005-05-26 06:20:37","2005-08-22 07:52:18",5.9565
438,barry,lovelace,barry.lovelace@sakilacustomer.org,1,"1836 korla parkway",copperbelt,55405,kitwe,zambia,32,133.68,"2005-05-25 02:40:21","2005-08-23 17:02:00",4.9688
439,alexander,fennell,alexander.fennell@sakilacustomer.org,1,"231 kaliningrad place",lombardia,57833,bergamo,italy,36,151.64,"2005-05-25 21:07:59","2005-08-23 21:27:35",4.9722
440,bernard,colby,bernard.colby@sakilacustomer.org,1,"495 bhimavaram lane",maharashtra,3,"dhule (dhulia)",india,21,83.79,"2005-05-30 17:53:29","2005-08-23 18:15:06",4.2857
441,mario,cheatham,mario.cheatham@sakilacustomer.org,1,"1924 shimonoseki drive",batna,52625,batna,algeria,27,107.73,"2005-05-29 21:39:37","2005-08-22 10:55:45",4.3333
442,leroy,bustamante,leroy.bustamante@sakilacustomer.org,1,"105 dzerzinsk manor","inner mongolia",48570,tongliao,china,32,118.68,"2005-05-27 20:57:07","2005-08-22 16:35:25",4.5000
443,francisco,skidmore,francisco.skidmore@sakilacustomer.org,1,"614 denizli parkway","rio grande do sul",29444,"são leopoldo",brazil,22,98.78,"2005-05-31 09:32:15","2005-08-23 03:23:32",5.0000
444,marcus,hidalgo,marcus.hidalgo@sakilacustomer.org,1,"1289 belém boulevard",tartumaa,88306,tartu,estonia,30,115.70,"2005-05-26 07:13:45","2005-08-23 14:55:47",5.0000
445,micheal,forman,micheal.forman@sakilacustomer.org,1,"203 tambaram street","buenos aires",73942,escobar,argentina,26,102.74,"2005-05-27 22:49:27","2005-08-23 17:36:00",5.1154
446,theodore,culp,theodore.culp@sakilacustomer.org,0,"1704 tambaram manor","west bengali",2834,uluberia,india,31,116.69,"2005-05-25 00:31:15","2005-08-23 19:10:32",4.8387
447,clifford,bowens,clifford.bowens@sakilacustomer.org,1,"207 cuernavaca loop",tatarstan,52671,"nabereznyje tšelny","russian federation",29,113.71,"2005-05-27 20:08:55","2005-08-23 21:59:57",4.7586
448,miguel,betancourt,miguel.betancourt@sakilacustomer.org,1,"319 springs loop",baijeri,99552,erlangen,germany,27,131.73,"2005-05-26 20:55:36","2005-08-23 00:07:53",6.2593
449,oscar,aquino,oscar.aquino@sakilacustomer.org,1,"956 nam dinh manor",kerman,21872,sirjan,iran,20,99.80,"2005-05-26 15:47:40","2005-08-22 06:37:43",5.9000
450,jay,robb,jay.robb@sakilacustomer.org,1,"1947 paarl way","central java",23636,surakarta,indonesia,25,88.75,"2005-05-28 07:34:56","2005-08-22 23:54:36",5.0000
451,jim,rea,jim.rea@sakilacustomer.org,1,"814 simferopol loop",sinaloa,48745,"el fuerte",mexico,33,128.67,"2005-05-25 11:31:59","2005-08-23 08:31:49",4.7576
452,tom,milner,tom.milner@sakilacustomer.org,1,"535 ahmadnagar manor","abu dhabi",41136,"abu dhabi","united arab emirates",31,102.69,"2005-05-27 06:12:26","2005-08-23 17:42:42",4.7097
453,calvin,martel,calvin.martel@sakilacustomer.org,1,"138 caracas boulevard",zulia,16790,maracaíbo,venezuela,23,111.77,"2005-06-19 23:08:50","2005-08-23 07:25:38",6.2609
454,alex,gresham,alex.gresham@sakilacustomer.org,1,"251 florencia drive","michoacn de ocampo",16119,uruapan,mexico,33,151.67,"2005-05-29 08:08:13","2005-08-23 06:55:26",4.8788
455,jon,wiles,jon.wiles@sakilacustomer.org,1,"659 gatineau boulevard","la paz",28587,"el alto",bolivia,24,87.76,"2005-05-25 19:13:25","2005-08-23 02:25:09",4.5000
456,ronnie,ricketts,ronnie.ricketts@sakilacustomer.org,1,"1889 valparai way",ziguinchor,75559,ziguinchor,senegal,25,100.75,"2005-05-25 01:17:24","2005-08-23 17:43:16",4.6800
457,bill,gavin,bill.gavin@sakilacustomer.org,1,"1485 bratislava place",illinois,83183,rockford,"united states",26,110.74,"2005-05-31 03:30:19","2005-08-22 12:57:26",5.3077
458,lloyd,dowd,lloyd.dowd@sakilacustomer.org,1,"935 aden boulevard","central java",64709,tegal,indonesia,19,66.81,"2005-06-19 08:42:12","2005-08-23 06:44:19",5.6316
459,tommy,collazo,tommy.collazo@sakilacustomer.org,1,"76 kermanshah manor",esfahan,23343,qomsheh,iran,38,186.62,"2005-05-24 22:54:33","2005-08-23 14:52:50",4.9474
460,leon,bostic,leon.bostic@sakilacustomer.org,1,"734 tanshui avenue",caquet,70664,florencia,colombia,25,109.75,"2005-05-26 10:15:23","2005-08-23 19:14:07",4.5600
461,derek,blakely,derek.blakely@sakilacustomer.org,1,"118 jaffna loop","northern mindanao",10447,gingoog,philippines,28,97.72,"2005-05-29 00:13:15","2005-08-23 07:03:19",4.3214
462,warren,sherrod,warren.sherrod@sakilacustomer.org,1,"1621 tongliao avenue",irkutsk,22173,usolje-sibirskoje,"russian federation",33,159.67,"2005-05-26 01:19:05","2005-08-23 21:17:17",5.2727
463,darrell,power,darrell.power@sakilacustomer.org,1,"1844 usak avenue","nova scotia",84461,halifax,canada,25,91.75,"2005-05-28 08:53:02","2005-08-22 14:23:11",4.9600
464,jerome,kenyon,jerome.kenyon@sakilacustomer.org,1,"1872 toulon loop",ohiggins,7939,rancagua,chile,16,73.84,"2005-05-26 21:22:07","2005-08-23 20:13:38",6.0000
465,floyd,gandy,floyd.gandy@sakilacustomer.org,1,"1088 ibirité place",jalisco,88502,zapopan,mexico,17,69.83,"2005-05-28 18:43:26","2005-08-23 16:08:15",4.9412
466,leo,ebert,leo.ebert@sakilacustomer.org,1,"1322 mosul parkway",shandong,95400,dongying,china,23,104.77,"2005-05-31 14:30:01","2005-08-23 21:00:22",6.0000
467,alvin,deloach,alvin.deloach@sakilacustomer.org,1,"1447 chatsworth place",chihuahua,41545,cuauhtémoc,mexico,29,139.71,"2005-05-26 10:27:50","2005-08-23 15:19:15",4.8621
468,tim,cary,tim.cary@sakilacustomer.org,1,"1257 guadalajara street",karnataka,33599,bijapur,india,39,175.61,"2005-05-25 17:17:04","2005-08-23 22:24:39",5.6923
469,wesley,bull,wesley.bull@sakilacustomer.org,1,"1469 plock lane",galicia,95835,"ourense (orense)",spain,40,177.60,"2005-05-26 03:07:43","2005-08-23 15:46:33",5.5000
470,gordon,allard,gordon.allard@sakilacustomer.org,1,"434 ourense (orense) manor",hodeida,14122,hodeida,yemen,32,160.68,"2005-05-25 08:58:25","2005-08-21 10:45:01",5.1250
471,dean,sauer,dean.sauer@sakilacustomer.org,1,"270 tambaram parkway",gauteng,9668,johannesburg,"south africa",27,109.73,"2005-05-28 15:45:39","2005-08-23 08:34:53",5.1481
472,greg,robins,greg.robins@sakilacustomer.org,1,"1786 salinas place","nam ha",66546,"nam dinh",vietnam,29,136.71,"2005-05-25 23:43:47","2005-08-22 19:06:47",5.5172
473,jorge,olivares,jorge.olivares@sakilacustomer.org,1,"1078 stara zagora drive",aceh,69221,lhokseumawe,indonesia,34,134.66,"2005-05-27 04:50:56","2005-08-23 21:46:47",4.5294
474,dustin,gillette,dustin.gillette@sakilacustomer.org,1,"1854 okara boulevard",drenthe,42123,emmen,netherlands,25,99.75,"2005-05-29 20:26:39","2005-08-23 04:52:22",5.0800
475,pedro,chestnut,pedro.chestnut@sakilacustomer.org,1,"421 yaoundé street",sumy,11363,šostka,ukraine,24,103.76,"2005-05-27 15:07:27","2005-08-22 19:23:58",5.5417
476,derrick,bourque,derrick.bourque@sakilacustomer.org,1,"1153 allende way",québec,20336,gatineau,canada,21,94.79,"2005-05-28 00:09:12","2005-08-22 23:38:01",5.0000
477,dan,paine,dan.paine@sakilacustomer.org,1,"808 naçala-porto parkway",england,41060,stockport,"united kingdom",22,109.78,"2005-05-30 06:16:06","2005-08-23 18:23:30",5.2273
478,lewis,lyman,lewis.lyman@sakilacustomer.org,1,"632 usolje-sibirskoje parkway","ha darom",73085,ashqelon,israel,19,86.81,"2005-06-16 14:08:44","2005-08-23 11:22:09",5.4737
479,zachary,hite,zachary.hite@sakilacustomer.org,1,"98 pyongyang boulevard",ohio,88749,akron,"united states",30,145.70,"2005-05-25 21:46:54","2005-08-20 18:54:59",5.7000
480,corey,hauser,corey.hauser@sakilacustomer.org,1,"984 novotšerkassk loop",gaziantep,28165,gaziantep,turkey,22,101.78,"2005-05-28 03:18:02","2005-08-23 05:38:41",5.9091
481,herman,devore,herman.devore@sakilacustomer.org,1,"64 korla street",mwanza,25145,mwanza,tanzania,29,115.71,"2005-05-31 15:12:15","2005-08-21 17:15:33",4.0000
482,maurice,crawley,maurice.crawley@sakilacustomer.org,0,"1785 são bernardo do campo street",veracruz,71182,coatzacoalcos,mexico,29,138.71,"2005-05-26 15:32:46","2005-08-23 16:42:53",4.7241
483,vernon,chapa,vernon.chapa@sakilacustomer.org,1,"698 jelets boulevard",denizli,2596,denizli,turkey,18,88.82,"2005-05-29 08:36:30","2005-08-19 03:10:21",5.6111
484,roberto,vu,roberto.vu@sakilacustomer.org,1,"1297 alvorada parkway",ningxia,11839,yinchuan,china,30,139.70,"2005-05-25 04:24:36","2005-08-23 21:49:22",5.1333
485,clyde,tobias,clyde.tobias@sakilacustomer.org,1,"1909 dayton avenue",guangdong,88513,shaoguan,china,29,115.71,"2005-05-31 01:47:35","2005-08-19 09:36:28",5.5862
486,glen,talbert,glen.talbert@sakilacustomer.org,1,"1789 saint-denis parkway","coahuila de zaragoza",8268,acuña,mexico,26,113.74,"2005-05-30 10:43:38","2005-08-21 06:44:37",5.2692
487,hector,poindexter,hector.poindexter@sakilacustomer.org,1,"185 mannheim lane",stavropol,23661,pjatigorsk,"russian federation",26,119.74,"2005-06-20 16:47:57","2005-08-23 08:59:12",5.5769
488,shane,millard,shane.millard@sakilacustomer.org,1,"184 mandaluyong street","baja california sur",94239,"la paz",mexico,22,95.78,"2005-06-16 09:51:39","2005-08-23 02:37:19",5.1818
489,ricardo,meador,ricardo.meador@sakilacustomer.org,1,"591 sungai petani drive",okayama,46400,okayama,japan,21,99.79,"2005-05-26 09:41:45","2005-08-23 20:12:17",5.4762
490,sam,mcduffie,sam.mcduffie@sakilacustomer.org,1,"656 matamoros drive",boyac,19489,sogamoso,colombia,24,117.76,"2005-05-28 11:50:45","2005-08-23 00:55:24",4.5000
491,rick,mattox,rick.mattox@sakilacustomer.org,1,"775 šostka drive",al-daqahliya,22358,"mit ghamr",egypt,27,124.73,"2005-05-27 23:26:45","2005-08-23 09:41:28",4.5926
492,lester,kraus,lester.kraus@sakilacustomer.org,1,"1013 tabuk boulevard","west bengali",96203,kanchrapara,india,16,65.84,"2005-05-25 12:36:30","2005-08-23 19:22:36",4.9375
493,brent,harkins,brent.harkins@sakilacustomer.org,1,"319 plock parkway",istanbul,26101,sultanbeyli,turkey,22,109.78,"2005-05-28 06:43:34","2005-08-23 16:34:31",5.2273
494,ramon,choate,ramon.choate@sakilacustomer.org,1,"1954 kowloon and new kowloon way",chimborazo,63667,ríobamba,ecuador,31,140.69,"2005-05-28 15:03:44","2005-08-22 19:28:04",5.1613
495,charlie,bess,charlie.bess@sakilacustomer.org,1,"362 rajkot lane",gansu,98030,baiyin,china,25,119.75,"2005-05-28 16:01:28","2005-08-23 20:16:27",5.0400
496,tyler,wren,tyler.wren@sakilacustomer.org,1,"1060 tandil lane",shandong,72349,rizhao,china,20,85.80,"2005-05-27 00:47:35","2005-08-23 12:36:05",4.4500
497,gilbert,sledge,gilbert.sledge@sakilacustomer.org,1,"1515 korla way",england,57197,york,"united kingdom",27,124.73,"2005-05-31 14:03:21","2005-08-23 18:01:31",4.4074
498,gene,sanborn,gene.sanborn@sakilacustomer.org,1,"1416 san juan bautista tuxtepec avenue",zufar,50592,salala,oman,27,97.73,"2005-05-25 06:39:35","2005-08-19 03:46:43",4.8889
499,marc,outlaw,marc.outlaw@sakilacustomer.org,1,"1 valle de santiago avenue",apulia,86208,brindisi,italy,30,123.70,"2005-05-25 14:28:29","2005-08-23 06:00:28",4.9667
500,reginald,kinder,reginald.kinder@sakilacustomer.org,1,"519 brescia parkway","east java",69504,madiun,indonesia,28,115.72,"2005-05-25 18:57:24","2005-08-23 15:54:20",4.8929
501,ruben,geary,ruben.geary@sakilacustomer.org,1,"414 mandaluyong street",lubelskie,16370,lublin,poland,21,89.79,"2005-05-28 00:34:11","2005-08-23 10:20:35",5.0952
502,brett,cornwell,brett.cornwell@sakilacustomer.org,1,"1197 sokoto boulevard","west bengali",87687,"siliguri (shiliguri)",india,34,138.66,"2005-05-26 15:28:14","2005-08-23 22:06:34",4.8235
503,angel,barclay,angel.barclay@sakilacustomer.org,1,"496 celaya drive",nagano,90797,ueda,japan,32,115.68,"2005-05-25 18:40:20","2005-08-23 14:13:47",4.2188
504,nathaniel,adam,nathaniel.adam@sakilacustomer.org,1,"786 matsue way",illinois,37469,joliet,"united states",28,133.72,"2005-05-25 22:02:30","2005-08-23 21:44:27",6.0714
505,rafael,abney,rafael.abney@sakilacustomer.org,1,"48 maracaíbo place","central luzon",1570,talavera,philippines,20,92.80,"2005-05-26 01:34:28","2005-08-23 00:30:26",5.6000
506,leslie,seward,leslie.seward@sakilacustomer.org,1,"1152 al-qatif lane","kalimantan barat",44816,pontianak,indonesia,35,152.65,"2005-05-25 19:12:42","2005-08-23 10:02:46",5.3714
507,edgar,rhoads,edgar.rhoads@sakilacustomer.org,1,"1269 ipoh avenue",eskisehir,54674,eskisehir,turkey,25,95.75,"2005-05-25 06:51:29","2005-08-22 23:04:21",4.6000
508,milton,howland,milton.howland@sakilacustomer.org,1,"758 korolev parkway","andhra pradesh",75474,vijayawada,india,24,126.76,"2005-05-27 07:46:49","2005-08-22 16:08:23",6.0833
509,raul,fortier,raul.fortier@sakilacustomer.org,1,"1747 rustenburg place",bihar,51369,chapra,india,20,100.80,"2005-05-25 02:19:23","2005-08-23 19:46:39",5.1000
510,ben,easter,ben.easter@sakilacustomer.org,0,"886 tonghae place",volgograd,19450,kamyšin,"russian federation",26,122.74,"2005-05-25 11:13:34","2005-08-22 10:46:44",5.1923
511,chester,benner,chester.benner@sakilacustomer.org,1,"1574 goiânia boulevard",heilongjiang,39529,suihua,china,24,99.76,"2005-05-25 08:28:11","2005-08-22 15:25:33",4.4167
512,cecil,vines,cecil.vines@sakilacustomer.org,1,"548 uruapan street",ontario,35653,london,"united kingdom",25,114.75,"2005-06-15 00:28:37","2005-08-23 20:25:11",4.9600
513,duane,tubbs,duane.tubbs@sakilacustomer.org,1,"962 tama loop",,65952,yangor,nauru,31,148.69,"2005-05-30 23:54:19","2005-08-23 04:20:16",5.3548
514,franklin,troutman,franklin.troutman@sakilacustomer.org,1,"1778 gijón manor",hubei,35156,zaoyang,china,22,74.78,"2005-05-28 06:17:33","2005-08-23 13:26:01",4.0909
515,andre,rapp,andre.rapp@sakilacustomer.org,1,"568 dhule (dhulia) loop",coquimbo,92568,coquimbo,chile,28,126.72,"2005-05-26 05:42:37","2005-08-22 18:55:52",5.2857
516,elmer,noe,elmer.noe@sakilacustomer.org,1,"1768 udine loop",battambang,32347,battambang,cambodia,24,92.76,"2005-05-27 03:47:18","2005-08-23 10:22:21",5.1667
517,brad,mccurdy,brad.mccurdy@sakilacustomer.org,1,"608 birgunj parkway",taipei,400,chungho,taiwan,25,105.75,"2005-05-30 01:35:12","2005-08-23 04:55:05",4.6800
518,gabriel,harder,gabriel.harder@sakilacustomer.org,1,"680 a coruña (la coruña) manor",sivas,49806,sivas,turkey,26,111.74,"2005-05-29 03:48:36","2005-08-23 00:28:16",4.6923
519,ron,deluca,ron.deluca@sakilacustomer.org,1,"1949 sanya street",gumma,61244,isesaki,japan,23,103.77,"2005-05-31 07:48:07","2005-08-22 21:12:19",5.5652
520,mitchell,westmoreland,mitchell.westmoreland@sakilacustomer.org,1,"617 klerksdorp place","khanh hoa",94707,"nha trang",vietnam,32,134.68,"2005-05-30 18:45:17","2005-08-23 18:59:33",5.3438
521,roland,south,roland.south@sakilacustomer.org,1,"1993 0 loop",liaoning,41214,yingkou,china,22,75.78,"2005-06-16 17:49:57","2005-08-22 20:32:39",5.0455
522,arnold,havens,arnold.havens@sakilacustomer.org,1,"1176 southend-on-sea manor","southern tagalog",81651,"santa rosa",philippines,33,167.67,"2005-05-27 15:56:57","2005-08-23 18:06:54",5.9697
523,harvey,guajardo,harvey.guajardo@sakilacustomer.org,1,"600 purnea (purnia) avenue","nghe an",18043,vinh,vietnam,22,93.78,"2005-05-25 05:24:58","2005-08-22 09:41:09",5.5000
524,jared,ely,jared.ely@sakilacustomer.org,1,"1003 qinhuangdao street","west java",25972,purwakarta,indonesia,19,87.81,"2005-05-25 19:31:18","2005-08-22 16:33:39",5.1053
525,adrian,clary,adrian.clary@sakilacustomer.org,1,"1986 sivas place","friuli-venezia giuli",95775,udine,italy,18,71.82,"2005-05-27 17:47:22","2005-08-23 07:23:29",5.6667
526,karl,seal,karl.seal@sakilacustomer.org,1,"1427 tabuk place",florida,31342,"cape coral","united states",45,221.55,"2005-05-28 00:40:48","2005-08-23 22:21:03",5.8444
527,cory,meehan,cory.meehan@sakilacustomer.org,1,"556 asunción way",mogiljov,35364,mogiljov,belarus,23,78.77,"2005-06-15 16:28:42","2005-08-23 04:33:23",4.6957
528,claude,herzog,claude.herzog@sakilacustomer.org,1,"486 ondo parkway",benguela,35202,benguela,angola,25,111.75,"2005-05-26 07:30:37","2005-08-23 16:43:54",5.6000
529,erik,guillen,erik.guillen@sakilacustomer.org,1,"635 brest manor","andhra pradesh",40899,bhimavaram,india,29,118.71,"2005-05-27 19:31:16","2005-08-22 19:46:05",5.4138
530,darryl,ashcraft,darryl.ashcraft@sakilacustomer.org,1,"166 jinchang street","buenos aires",86760,ezeiza,argentina,22,73.78,"2005-05-30 01:35:15","2005-08-22 10:49:06",4.5909
531,jamie,waugh,jamie.waugh@sakilacustomer.org,1,"958 sagamihara lane",mie,88408,kuwana,japan,25,118.75,"2005-05-26 11:43:44","2005-08-22 21:36:51",4.9200
532,neil,renner,neil.renner@sakilacustomer.org,1,"1817 livorno way","khanh hoa",79401,"cam ranh",vietnam,31,151.69,"2005-05-25 05:39:25","2005-08-23 21:18:31",6.3548
533,jessie,milam,jessie.milam@sakilacustomer.org,1,"1332 gaziantep lane",shandong,22813,binzhou,china,32,138.68,"2005-05-26 03:42:10","2005-08-23 21:01:09",5.1250
534,christian,jung,christian.jung@sakilacustomer.org,0,"949 allende lane","uttar pradesh",67521,amroha,india,23,85.77,"2005-05-26 21:21:28","2005-08-22 01:15:51",4.9130
535,javier,elrod,javier.elrod@sakilacustomer.org,1,"195 ilorin street",chari-baguirmi,49250,ndjamna,chad,32,135.68,"2005-05-25 04:44:31","2005-08-23 21:27:11",5.0938
536,fernando,churchill,fernando.churchill@sakilacustomer.org,1,"193 bhusawal place",kang-won,9750,tonghae,"south korea",25,117.75,"2005-05-26 12:15:13","2005-08-23 20:08:26",5.3600
537,clinton,buford,clinton.buford@sakilacustomer.org,1,"43 vilnius manor",colorado,79814,aurora,"united states",24,98.76,"2005-05-28 14:27:51","2005-08-23 15:21:35",4.6250
538,ted,breaux,ted.breaux@sakilacustomer.org,1,"183 haiphong street",jilin,69953,baicheng,china,29,117.71,"2005-05-28 13:41:56","2005-08-22 21:01:25",4.8621
539,mathew,bolin,mathew.bolin@sakilacustomer.org,1,"163 augusta-richmond county loop",carabobo,33030,valencia,venezuela,22,90.78,"2005-05-26 14:30:24","2005-08-22 21:24:19",6.3182
540,tyrone,asher,tyrone.asher@sakilacustomer.org,1,"191 josé azueta parkway",ruse,13629,ruse,bulgaria,24,112.76,"2005-06-15 06:56:39","2005-08-23 19:13:46",5.4583
541,darren,windham,darren.windham@sakilacustomer.org,1,"379 lublin parkway",toscana,74568,livorno,italy,24,108.76,"2005-05-31 03:16:15","2005-08-23 18:08:59",5.5000
542,lonnie,tirado,lonnie.tirado@sakilacustomer.org,1,"1658 cumaná loop","sumatera selatan",51309,"pangkal pinang",indonesia,18,94.82,"2005-05-26 10:06:49","2005-08-22 07:20:55",5.8889
543,lance,pemberton,lance.pemberton@sakilacustomer.org,1,"454 qinhuangdao drive",tadla-azilal,25866,beni-mellal,morocco,22,82.78,"2005-05-26 13:06:05","2005-08-23 13:46:27",5.0909
544,cody,nolen,cody.nolen@sakilacustomer.org,1,"1715 okayama street","são paulo",55676,"são bernardo do campo",brazil,22,98.78,"2005-05-27 12:29:02","2005-08-23 06:48:47",5.1818
545,julio,noland,julio.noland@sakilacustomer.org,1,"182 nuku´alofa drive",sumy,15414,konotop,ukraine,21,89.79,"2005-05-26 14:07:58","2005-08-23 20:41:09",4.7619
546,kelly,knott,kelly.knott@sakilacustomer.org,1,"390 wroclaw way",hainan,5753,sanya,china,25,103.75,"2005-05-26 06:59:21","2005-08-23 05:13:09",5.0400
547,kurt,emmons,kurt.emmons@sakilacustomer.org,1,"1421 quilmes lane",ishikawa,19151,kanazawa,japan,23,99.77,"2005-05-26 21:31:57","2005-08-22 03:57:08",4.2609
548,allan,cornish,allan.cornish@sakilacustomer.org,1,"947 tórshavn place","central luzon",841,tarlac,philippines,18,78.82,"2005-05-26 04:14:29","2005-08-21 21:52:32",5.9444
549,nelson,christenson,nelson.christenson@sakilacustomer.org,1,"1764 jalib al-shuyukh parkway",galicia,77642,"santiago de compostela",spain,20,77.80,"2005-05-24 23:08:07","2005-08-21 11:40:46",4.1500
550,guy,brownlee,guy.brownlee@sakilacustomer.org,1,"346 cam ranh avenue",zhejiang,39976,zhoushan,china,31,156.69,"2005-05-30 11:55:55","2005-08-23 20:07:10",5.0000
551,clayton,barbee,clayton.barbee@sakilacustomer.org,1,"1407 pachuca de soto place","rio grande do sul",26284,alvorada,brazil,26,96.74,"2005-05-26 01:15:05","2005-08-22 22:57:25",4.7308
552,hugh,waldrop,hugh.waldrop@sakilacustomer.org,1,"904 clarksville drive",zhejiang,52234,haining,china,21,90.79,"2005-05-26 03:44:10","2005-08-23 10:21:21",4.5714
553,max,pitt,max.pitt@sakilacustomer.org,1,"1917 kumbakonam parkway",vojvodina,11892,"novi sad",yugoslavia,24,107.76,"2005-05-29 16:17:07","2005-08-23 02:48:24",4.9167
554,dwayne,olvera,dwayne.olvera@sakilacustomer.org,1,"1447 imus place",gujarat,12905,rajkot,india,21,97.79,"2005-05-28 15:02:41","2005-08-23 09:53:30",5.0476
555,dwight,lombardi,dwight.lombardi@sakilacustomer.org,1,"1497 fengshan drive",kwazulu-natal,63022,chatsworth,"south africa",17,74.83,"2005-06-21 02:30:37","2005-08-22 11:58:58",6.0588
556,armando,gruber,armando.gruber@sakilacustomer.org,1,"869 shikarpur way",england,57380,southport,"united kingdom",21,83.79,"2005-05-26 05:29:49","2005-08-23 05:24:09",5.2857
557,felix,gaffney,felix.gaffney@sakilacustomer.org,1,"1059 yuncheng avenue",vilna,47498,vilnius,lithuania,23,68.77,"2005-05-27 21:10:03","2005-08-23 17:49:26",4.8696
558,jimmie,eggleston,jimmie.eggleston@sakilacustomer.org,0,"505 madiun boulevard",dolnoslaskie,97271,wroclaw,poland,28,135.72,"2005-06-17 09:19:52","2005-08-21 06:53:53",5.9286
559,everett,banda,everett.banda@sakilacustomer.org,1,"1741 hoshiarpur boulevard",al-sharqiya,22372,bilbays,egypt,28,110.72,"2005-06-19 04:34:15","2005-08-23 16:33:33",5.5357
560,jordan,archuleta,jordan.archuleta@sakilacustomer.org,1,"1229 varanasi (benares) manor","buenos aires",40195,avellaneda,argentina,28,126.72,"2005-05-25 22:25:18","2005-08-22 21:16:54",5.5714
561,ian,still,ian.still@sakilacustomer.org,1,"1894 boa vista way",texas,77464,garland,"united states",26,95.74,"2005-05-30 09:53:36","2005-08-23 18:54:07",5.0769
562,wallace,slone,wallace.slone@sakilacustomer.org,1,"1342 sharja way","sokoto & kebbi & zam",93655,sokoto,nigeria,25,109.75,"2005-05-29 16:13:55","2005-08-23 17:16:30",5.0800
563,ken,prewitt,ken.prewitt@sakilacustomer.org,1,"1342 abha boulevard",bukarest,10714,bucuresti,romania,29,110.71,"2005-05-29 10:31:56","2005-08-23 15:45:42",5.0345
564,bob,pfeiffer,bob.pfeiffer@sakilacustomer.org,1,"415 pune avenue",shandong,44274,xintai,china,24,91.76,"2005-05-26 06:52:36","2005-08-22 10:22:00",4.8333
565,jaime,nettles,jaime.nettles@sakilacustomer.org,1,"1746 faaa way",huánuco,32515,huánuco,peru,29,126.71,"2005-05-27 19:58:36","2005-08-23 16:50:43",4.7586
566,casey,mena,casey.mena@sakilacustomer.org,1,"539 hami way",tokat,52196,tokat,turkey,34,141.66,"2005-05-26 11:47:20","2005-08-21 07:13:46",5.1176
567,alfredo,mcadams,alfredo.mcadams@sakilacustomer.org,1,"1407 surakarta manor",moskova,33224,serpuhov,"russian federation",20,85.80,"2005-06-19 12:58:53","2005-08-23 06:18:43",4.5500
568,alberto,henning,alberto.henning@sakilacustomer.org,1,"502 mandi bahauddin parkway",anzotegui,15992,barcelona,venezuela,20,63.80,"2005-06-16 10:07:10","2005-08-22 16:28:00",4.3000
569,dave,gardiner,dave.gardiner@sakilacustomer.org,1,"1052 pathankot avenue",sichuan,77397,leshan,china,32,134.68,"2005-05-25 07:19:16","2005-08-23 21:48:54",4.5938
570,ivan,cromwell,ivan.cromwell@sakilacustomer.org,1,"1351 sousse lane","coahuila de zaragoza",37815,monclova,mexico,25,98.75,"2005-05-31 08:21:43","2005-08-21 23:44:53",4.7600
571,johnnie,chisholm,johnnie.chisholm@sakilacustomer.org,1,"1501 pangkal pinang avenue",mazowieckie,943,plock,poland,24,121.76,"2005-05-26 10:54:28","2005-08-23 15:35:59",5.7917
572,sidney,burleson,sidney.burleson@sakilacustomer.org,1,"1405 hagonoy avenue",slaskie,86587,czestochowa,poland,25,108.75,"2005-05-28 08:39:02","2005-08-20 08:59:38",5.0800
573,byron,box,byron.box@sakilacustomer.org,1,"521 san juan bautista tuxtepec place",qaraghandy,95093,zhezqazghan,kazakstan,29,120.71,"2005-05-29 21:58:43","2005-08-19 11:27:20",5.2069
574,julian,vest,julian.vest@sakilacustomer.org,1,"923 tangail boulevard",tokyo-to,33384,akishima,japan,28,109.72,"2005-05-27 16:40:40","2005-08-22 16:53:29",4.8929
575,isaac,oglesby,isaac.oglesby@sakilacustomer.org,1,"186 skikda lane",morelos,89422,cuernavaca,mexico,29,126.71,"2005-05-25 01:06:36","2005-08-23 15:59:51",4.4828
576,morris,mccarter,morris.mccarter@sakilacustomer.org,1,"1568 celaya parkway",kaohsiung,34750,fengshan,taiwan,32,133.68,"2005-05-29 10:26:29","2005-08-23 07:34:18",4.7813
577,clifton,malcolm,clifton.malcolm@sakilacustomer.org,1,"1489 kakamigahara lane",taipei,98883,tanshui,taiwan,27,117.73,"2005-05-26 20:20:47","2005-08-23 20:47:28",5.4444
578,willard,lumpkin,willard.lumpkin@sakilacustomer.org,1,"1819 alessandria loop",campeche,53829,carmen,mexico,22,96.78,"2005-05-28 20:53:31","2005-08-23 08:34:10",5.0455
579,daryl,larue,daryl.larue@sakilacustomer.org,1,"1208 tama loop",ninawa,73605,mosul,iraq,26,110.74,"2005-06-18 17:37:45","2005-08-23 15:30:48",5.6154
580,ross,grey,ross.grey@sakilacustomer.org,1,"951 springs lane","central mindanao",96115,iligan,philippines,27,99.73,"2005-05-28 15:18:18","2005-08-23 18:54:32",4.8889
